score,comparative,popular,user_id,challenge_id,response,likes_num,replies_num,replies
12,0.179104478,1,2347,288,"Building parks and trails on the river that you could reach by 49th, 54th, or 58th streets\nParks and trails along the river, accessible to many neighborhoods, will benefit the most people in USW and throughout the entire city. The river is a fantastic resource that we need to invest in as a city. Greenways for transportation and recreation along the river will make for happy, healthy Philadelphians.",1,0,
5,0.138888889,0,2347,283,"More physically separated bike lanes on city streets, A secure bike parking facility at 30th Street Station, More bike parking in the neighborhoods, A riverfront trail from Bartram's Garden to City Center\nThese are all great ideas.",0,0,
11,0.095652174,3,2347,184,"Removing the right lane of parking on Chestnut Street from 40th to the river to create separate bus and bike lanes, Increasing financial incentives for employees in University City to take transit, Other (explain in comment)\nAnother idea: I moved to Philly from Baltimore last year. Baltimore has a new, FREE hybrid bus called the Charm City Circulator (http://www.charmcitycirculator.com/) that has done extremely well there and has really improved connections between Baltimore neighborhoods, universities, attractions and other transportation. These buses are better for the environment, can be used by anyone and everyone, and move faster because no one has to take money out and pay. I would love to see a similar bus system in Philly.",2,1,"Great idea, Zoe! DC has a similar network of Circulators, which provide frequent service to major corridors and only cost one dollar to ride (makes it easy to pay). Both DC and Baltimore's systems are funded by area business improvement districts, kind of like University City District and Center City District and their chambers of commerce; perhaps we could get these organizations to chip in some funding as well?"
-1,-0.026315789,1,2347,182,Yes\nYes! I will definitely be biking to work more often in the spring and summer and would use this facility often. I've had my bike stolen in the past and would rest easy knowing it were stored securely.,1,0,
2,0.133333333,0,2347,171,I think a combination of all of these ideas would help small businesses succeed. ,0,0,
1,0.016949153,2,2347,169,"Yes\nYES! I can't wait to see this happen. Bartram's Mile will make the new Gray's Ferry Crescent trail segment more accessible, and make Bartram's more accessible from Center City. It'll be a big step towards a continuous riverfront trail along the entire tidal Schuylkill. I look forward to walking and biking on this trail, and relaxing by the riverfront.",2,0,
0,0,0,2347,167,"[[[39.95297288601402, -75.22555070495605]]]\nThere are many places in this area I haven't been yet, since I've only lived here for a few months.",0,0,
2,0.036363636,2,2347,162,"I would urge the City to invest in small local businesses in Kingsessing and bordering neighborhoods. Big box stores not only tear up the fabric of the neighborhood, they are also designed for cars, making them hard for the elderly to access. It's important to bring options and variety back into these neighborhoods.  ",2,0,
5,0.131578947,3,2347,161,"It would be nice to reuse these buildings in a creative way. Maybe artist studios or a new museum for kids. Alternatively, they could be divided up into new mixed-use housing options for students or young professionals. ",3,0,
3,0.115384615,2,2347,159,"I would introduce a large-scale, permanent indoor/outdoor farmers market. I think this would be a convenient resource for residents and a perfect compliment to Lee Park.",2,0,
2,0.05,1,2347,156,"If employers provide a transit discount to their employees, there is more incentive to take public transit instead of driving. Or, maybe Kevin could try carpooling/ridesharing with several other commuters. If more non-train commuters carpooled, traffic would probably improve. ",1,0,
-1,-0.018867925,1,2347,152,"No\nI don't have a problem with the number of trolley stops, but as I mentioned during the last mission, I wish the El didn't have A and B stops. I think this is an okay idea in theory, but it just doesn't help much in practice and usually adds to my commute time.",1,0,
10,0.15625,1,2347,150,I'm impressed that there is an almost equal walking/biking to driving ratio in USW. The Bicycle Coalition and partners have already made great strides in making Philly's streets more accessible to bicyclists and pedestrians. I would like to see even more bike paths and pedestrian-scale streets. I think more improvements like these would make my bicycle commute from Kensington to USW less nerve-wracking. ,1,0,
1,0.023255814,0,2347,145,"I'm not sure! The residential blocks surrounding Baltimore Ave. seem ideal because of the trolley line and close proximity to restaurants/shops, but I wouldn't want to build new housing here that didn't fit in architecturally or compromised the character of the neighborhood. ",0,0,
0,0,0,2347,142,"Bodega, Hardware",0,0,
1,0.083333333,1,2347,136,RMX and CMX both allow for mixed residential and commercial uses. ,1,0,
1,0.04,1,2347,129,Take a walk or a bike ride along Schuylkill Banks. Attend a free movie night on the Banks or go on a kayak tour! ,1,0,
-2,-0.086956522,0,2347,127,"I didn't attend school in Philly, but was alarmed to hear of the number of schools they are planning on shutting down. ",0,0,
-3,-0.15,0,2347,124,Maybe residential buildings have been destroyed to make way for Penn/Drexel expansions...I haven't been around here long enough to know!,0,0,
0,0,0,2347,121,"[[[39.95484802872053, -75.18117623901367]]]",0,0,
0,0,0,2347,119,"The El\nI live next to the Berks El stop, and this is often a very convenient way for me to get to work, Center City, etc. If the weather is nice, I'll often bike or walk.",0,0,
2,0.025316456,0,2347,117,"Yes, from time to time.\nI occasionally take the Market Frankford SEPTA line from Uni City to Center City. This is more of an issue when I'm taking the train home to Kensington, but I find that the A and B trains often add to my commute time. During colder weather they run all trains at all stops, and the whole operation seems to run much smoother this way. I'm not sure if the A/B train system benefits many people.",0,0,
0,0,0,2347,112,"[[[39.94316867139394, -75.21465020751953]]]",0,0,
1,0.027027027,0,2347,111,"This map seems accurate. I have definitely noticed that the area around Grays Ferry Crescent is a ""food desert"" with little to no access to healthy food, and an excess of corner stores and liquor stores. ",0,0,
0,0,1,2347,110,I would guess that most of them work at Penn and Drexel. ,0,1,Penn.
0,0,0,2347,108,"[[[39.95187080447217, -75.18070417022705]]]\nI spend most of my time at work, either in the office or on Schuylkill Banks.",0,0,
0,0,4,2347,107,None\nI get most of my exercise by walking around the city.,4,0,
3,0.085714286,9,2347,106,"The Schuylkill River is the most beautiful sight in USW! It's an invaluable natural resource, a retreat from the hustle and bustle of the city, and a habitat for so many plants and animals. ",9,0,
